LINK_MODEL_BASED::PROCESSED::Left Hip Angles
File	Frame	X 	Y 	Z 
 - 	621	-7.897083	-7.670037	-0.813083
 - 	622	-7.959257	-7.398349	-1.045543
 - 	623	-7.631880	-7.008032	-1.032483
 - 	624	-7.014593	-6.550593	-0.790486
 - 	625	-6.222305	-6.095474	-0.369396
 - 	626	-5.364075	-5.732845	0.150628
 - 	627	-4.520645	-5.569576	0.668806
 - 	628	-3.722244	-5.712572	1.076574
 - 	629	-2.930408	-6.238718	1.288098
 - 	630	-2.029718	-7.159504	1.280280
 - 	631	-0.841425	-8.398140	1.107132
 - 	632	0.827122	-9.797523	0.873499
 - 	633	3.104095	-11.160182	0.691103
 - 	634	5.987701	-12.299314	0.644881
 - 	635	9.340521	-13.076723	0.775978
 - 	636	12.947313	-13.419107	1.075700
 - 	637	16.591936	-13.318049	1.488779
 - 	638	20.105499	-12.819515	1.927673
 - 	639	23.372528	-12.003805	2.295840
 - 	640	26.314831	-10.958780	2.513361
 - 	641	28.878696	-9.756205	2.536741
 - 	642	31.033876	-8.441380	2.366163
 - 	643	32.775639	-7.037674	2.038127
 - 	644	34.121231	-5.559547	1.609411
 - 	645	35.101986	-4.026404	1.143496
 - 	646	35.756660	-2.472133	0.707494
 - 	647	36.127533	-0.947833	0.378522
 - 	648	36.257954	0.482603	0.250159
 - 	649	36.190514	1.752463	0.427466
 - 	650	35.965988	2.804059	1.006193
 - 	651	35.623173	3.597877	2.043061
 - 	652	35.200199	4.116616	3.527684
 - 	653	34.736843	4.365727	5.359546
 - 	654	34.274277	4.373694	7.330324
 - 	655	33.848080	4.192233	9.127203
 - 	656	33.475929	3.893187	10.390291
 - 	657	33.148773	3.559955	10.836006
 - 	658	32.834446	3.274938	10.392193
 - 	659	32.493362	3.104897	9.246133
 - 	660	32.094601	3.083929	7.753729
 - 	661	31.618729	3.196447	6.266939
 - 	662	31.041935	3.370745	4.998759
 - 	663	30.311386	3.495972	4.002462
 - 	664	29.335947	3.461493	3.242493
 - 	665	28.012976	3.197436	2.672671
 - 	666	26.279781	2.690968	2.265710
 - 	667	24.147329	1.972639	2.010729
 - 	668	21.687960	1.091213	1.913322
 - 	669	18.994274	0.097818	1.989776
 - 	670	16.146393	-0.957546	2.237900
 - 	671	13.203268	-2.027272	2.608163
 - 	672	10.209639	-3.070901	3.005725
 - 	673	7.207851	-4.059643	3.314707
 - 	674	4.249159	-4.975607	3.422691
 - 	675	1.399649	-5.805739	3.244047
 - 	676	-1.262039	-6.534750	2.744572
 - 	677	-3.653030	-7.142127	1.956480
 - 	678	-5.695950	-7.605199	0.971560
 - 	679	-7.326962	-7.905402	-0.088696
 - 	680	-8.502106	-8.033338	-1.110149
 - 	681	-9.204473	-7.991030	-2.003277
 - 	682	-9.452364	-7.792561	-2.694553
 - 	683	-9.303381	-7.464342	-3.119332
 - 	684	-8.849169	-7.045574	-3.240428
 - 	685	-8.200829	-6.589592	-3.081216
 - 	686	-7.469753	-6.166288	-2.738280
 - 	687	-6.748329	-5.863148	-2.352009
 - 	688	-6.091690	-5.779222	-2.053433
 - 	689	-5.500662	-6.007375	-1.924299
 - 	690	-4.908533	-6.606800	-1.982630
 - 	691	-4.177462	-7.575494	-2.182920
 - 	692	-3.115053	-8.835890	-2.428228
 - 	693	-1.522446	-10.243860	-2.597729
 - 	694	0.732464	-11.620542	-2.581308
 - 	695	3.653633	-12.793057	-2.307778
 - 	696	7.109310	-13.627007	-1.761113
 - 	697	10.883141	-14.043198	-0.984131
 - 	698	14.747004	-14.021314	-0.070293
 - 	699	18.513020	-13.594213	0.854130
 - 	700	22.048244	-12.832664	1.655934
 - 	701	25.263840	-11.821447	2.225612
 - 	702	28.101067	-10.634860	2.502996
 - 	703	30.526217	-9.322718	2.486641
 - 	704	32.530407	-7.911366	2.224572
 - 	705	34.125690	-6.414983	1.794442
 - 	706	35.337269	-4.849048	1.283545
 - 	707	36.197498	-3.240557	0.775878
 - 	708	36.744678	-1.632968	0.350262
 - 	709	37.024639	-0.085080	0.087957
 - 	710	37.092079	1.336632	0.078558
 - 	711	37.008289	2.570985	0.409851
 - 	712	36.833221	3.575913	1.140471
 - 	713	36.614990	4.336741	2.271029
 - 	714	36.383694	4.865232	3.728429
 - 	715	36.152149	5.191820	5.362413
 - 	716	35.917976	5.356819	6.951040
 - 	717	35.662197	5.404636	8.232327
 - 	718	35.349270	5.382064	8.982730
 - 	719	34.939751	5.339491	9.115826
 - 	720	34.415371	5.330859	8.729110
 - 	721	33.797359	5.405939	8.055065
 - 	722	33.138142	5.591682	7.343680
 - 	723	32.487564	5.869384	6.743132
 - 	724	31.852074	6.163873	6.245212
 - 	725	31.168470	6.359342	5.732580
 - 	726	30.311337	6.339461	5.101871
 - 	727	29.139799	6.029765	4.373938
 - 	728	27.559048	5.417813	3.704499
 - 	729	25.554428	4.544816	3.290953
 - 	730	23.177979	3.482299	3.257954
 - 	731	20.508499	2.310354	3.604432
 - 	732	17.621590	1.102992	4.225172
 - 	733	14.584759	-0.082247	4.967846
 - 	734	11.466362	-1.211183	5.681151
 - 	735	8.342407	-2.272597	6.232191
 - 	736	5.296036	-3.268764	6.506108
 - 	737	2.412926	-4.201378	6.417072
 - 	738	-0.223362	-5.060267	5.935455
 - 	739	-2.534790	-5.819977	5.107355
 - 	740	-4.451860	-6.444593	4.045982
 - 	741	-5.917425	-6.897103	2.897216
 - 	742	-6.892710	-7.148705	1.801781
 - 	743	-7.366743	-7.185650	0.879086
 - 	744	-7.366318	-7.013187	0.231313
 - 	745	-6.959137	-6.656999	-0.062554
 - 	746	-6.245461	-6.163800	0.022419
 - 	747	-5.342140	-5.603492	0.432045
 - 	748	-4.365635	-5.072289	1.048974
 - 	749	-3.414240	-4.690502	1.735041
 - 	750	-2.546217	-4.586864	2.359351
 - 	751	-1.756639	-4.868555	2.808795
 - 	752	-0.962055	-5.586095	3.007600
 - 	753	-0.003271	-6.706356	2.946465
 - 	754	1.323009	-8.105836	2.693903
 - 	755	3.199560	-9.592694	2.375566
 - 	756	5.711721	-10.953964	2.132314
 - 	757	8.802477	-12.007488	2.076451
 - 	758	12.291399	-12.634981	2.262285
 - 	759	15.944341	-12.789257	2.676159
 - 	760	19.547462	-12.485744	3.241027
 - 	761	22.946175	-11.788466	3.833870
 - 	762	26.043163	-10.790603	4.318224
 - 	763	28.778353	-9.588570	4.582808
 - 	764	31.115646	-8.257856	4.566952
 - 	765	33.041603	-6.842833	4.262959
 - 	766	34.565857	-5.363702	3.702652
 - 	767	35.716469	-3.832706	2.941115
 - 	768	36.532642	-2.269510	2.046763
 - 	769	37.058369	-0.710323	1.103764
 - 	770	37.338024	0.791205	0.225802
 - 	771	37.414627	2.171980	-0.436606
 - 	772	37.330910	3.373667	-0.718052
 - 	773	37.130375	4.355992	-0.485559
 - 	774	36.855762	5.102367	0.319930
 - 	775	36.545601	5.617191	1.666481
 - 	776	36.230000	5.919916	3.426417
 - 	777	35.924545	6.040936	5.374900
 - 	778	35.622459	6.020376	7.214677
 - 	779	35.291172	5.907397	8.651800
 - 	780	34.881054	5.756433	9.496248
 - 	781	34.345947	5.617041	9.717830
 - 	782	33.663914	5.516810	9.416365
 - 	783	32.842983	5.443801	8.738349
 - 	784	31.903811	5.341661	7.809301
 - 	785	30.846157	5.127450	6.725331
 - 	786	29.624256	4.726815	5.592891
 - 	787	28.158014	4.106027	4.563153
 - 	788	26.377472	3.280576	3.811602
 - 	789	24.263723	2.297993	3.468728
 - 	790	21.853769	1.212164	3.558961
 - 	791	19.213892	0.068241	3.995008
 - 	792	16.410252	-1.098360	4.621859
 - 	793	13.496611	-2.258553	5.269602
 - 	794	10.518604	-3.389246	5.783999
 - 	795	7.524332	-4.474272	6.037731
 - 	796	4.572536	-5.501074	5.942145
 - 	797	1.734221	-6.452331	5.464765
 - 	798	-0.911919	-7.298408	4.640769
 - 	799	-3.286016	-7.997864	3.567997
 - 	800	-5.311487	-8.507510	2.383506
 - 	801	-6.918730	-8.796330	1.228595
 - 	802	-8.053862	-8.855373	0.218762
 - 	803	-8.693653	-8.699343	-0.566323
 - 	804	-8.859280	-8.361367	-1.075032
 - 	805	-8.620228	-7.886335	-1.275741
 - 	806	-8.086403	-7.327857	-1.162297
 - 	807	-7.390427	-6.750851	-0.770186
 - 	808	-6.661993	-6.237719	-0.189214
 - 	809	-5.997896	-5.891881	0.439999
 - 	810	-5.435846	-5.829905	0.950560
 - 	811	-4.940588	-6.157293	1.193962
 - 	812	-4.403782	-6.932120	1.095889
 - 	813	-3.654964	-8.129253	0.698209
 - 	814	-2.489166	-9.623606	0.157260
 - 	815	-0.721508	-11.209148	-0.306494
 - 	816	1.742674	-12.652441	-0.482222
 - 	817	4.863142	-13.754372	-0.236741
 - 	818	8.479197	-14.390008	0.443962
 - 	819	12.371840	-14.517799	1.455907
 - 	820	16.329563	-14.168396	2.621025
 - 	821	20.183441	-13.423335	3.748670
 - 	822	23.809517	-12.387112	4.684304
 - 	823	27.117611	-11.157455	5.331725
 - 	824	30.044212	-9.803965	5.652396
 - 	825	32.552204	-8.363217	5.652696
 - 	826	34.629768	-6.849085	5.368586
 - 	827	36.283741	-5.269700	4.852373
 - 	828	37.530495	-3.642766	4.163875
 - 	829	38.389858	-2.004913	3.368152
 - 	830	38.884544	-0.413762	2.540164
 - 	831	39.044334	1.057339	1.772241
 - 	832	38.912476	2.331128	1.175273
 - 	833	38.549606	3.342647	0.865205
 - 	834	38.031139	4.055271	0.936908
 - 	835	37.438232	4.469769	1.438860
 - 	836	36.846699	4.621937	2.358248
 - 	837	36.316460	4.571232	3.610566
 - 	838	35.880871	4.387754	5.027005
 - 	839	35.537094	4.143097	6.359711
 - 	840	35.244686	3.905487	7.343310
 - 	841	34.940304	3.736549	7.810839
 - 	842	34.566154	3.686784	7.787492
 - 	843	34.096268	3.786972	7.471949
 - 	844	33.541878	4.034377	7.100061
 - 	845	32.929470	4.378973	6.788364
 - 	846	32.262131	4.722474	6.475730
 - 	847	31.487320	4.941187	6.006305
 - 	848	30.497604	4.927543	5.288492
 - 	849	29.173908	4.626995	4.404396
 - 	850	27.445164	4.047062	3.582187
 - 	851	25.318928	3.237372	3.058540
 - 	852	22.863674	2.261567	2.946814
 - 	853	20.167433	1.180758	3.203120
 - 	854	17.309458	0.049532	3.686533
 - 	855	14.355858	-1.086037	4.245990
 - 	856	11.366693	-2.193002	4.770852
 - 	857	8.402584	-3.253463	5.186930
 - 	858	5.528418	-4.258607	5.429100
 - 	859	2.814236	-5.197767	5.433804
 - 	860	0.332710	-6.050106	5.159290
 - 	861	-1.845686	-6.783916	4.607118
 - 	862	-3.657681	-7.363202	3.825028
 - 	863	-5.052486	-7.757655	2.897832
 - 	864	-5.999577	-7.950885	1.939467
 - 	865	-6.498459	-7.943362	1.084840
 - 	866	-6.585587	-7.750638	0.473484
 - 	867	-6.333300	-7.400886	0.223636
 - 	868	-5.839174	-6.935567	0.398028
 - 	869	-5.208441	-6.413931	0.968029
 - 	870	-4.535093	-5.918326	1.798918
 - 	871	-3.884926	-5.554041	2.677451
 - 	872	-3.279991	-5.436802	3.371977
 - 	873	-2.685898	-5.666656	3.697218
 - 	874	-2.007744	-6.296282	3.568151
 - 	875	-1.099632	-7.305795	3.032346
 - 	876	0.207880	-8.593613	2.261580
 - 	877	2.059452	-9.990222	1.496594
 - 	878	4.517422	-11.295538	0.967949
 - 	879	7.526653	-12.326597	0.827037
 - 	880	10.928242	-12.953968	1.111471
 - 	881	14.514584	-13.115868	1.750980
 - 	882	18.090208	-12.815913	2.600854
 - 	883	21.506546	-12.112984	3.482607
 - 	884	24.663990	-11.102934	4.221398
 - 	885	27.497099	-9.891355	4.679266
 - 	886	29.962887	-8.566191	4.779096
 - 	887	32.038754	-7.182791	4.510693
 - 	888	33.723064	-5.765976	3.919893
 - 	889	35.031723	-4.323743	3.091697
 - 	890	35.991863	-2.864197	2.136876
 - 	891	36.636463	-1.409314	1.184269
 - 	892	37.001328	-0.001069	0.375104
 - 	893	37.123871	1.302914	-0.148762
 - 	894	37.043259	2.442510	-0.268348
 - 	895	36.801167	3.369642	0.083884
 - 	896	36.441795	4.056357	0.904639
 - 	897	36.008728	4.494769	2.113307
 - 	898	35.536388	4.693289	3.550686
 - 	899	35.037201	4.673947	4.986317
 - 	900	34.492092	4.472338	6.156257
 - 	901	33.855679	4.138768	6.840100
 - 	902	33.080952	3.737340	6.944893
 - 	903	32.151779	3.339266	6.543172
 - 	904	31.099951	3.008411	5.835826
 - 	905	29.992777	2.781353	5.052333
 - 	906	28.897158	2.650083	4.338690
 - 	907	27.836637	2.559347	3.703515
 - 	908	26.759752	2.425919	3.065937
 - 	909	25.542233	2.172326	2.372085
 - 	910	24.034531	1.754252	1.684148
 - 	911	22.129707	1.165310	1.166438
 - 	912	19.804127	0.423437	0.982772
 - 	913	17.109249	-0.443347	1.191288
 - 	914	14.135973	-1.401739	1.713483
 - 	915	10.985369	-2.413317	2.384416
 - 	916	7.758888	-3.437108	3.028571
 - 	917	4.559587	-4.434232	3.503824
 - 	918	1.492712	-5.370703	3.704919
 - 	919	-1.338272	-6.217374	3.555539
 - 	920	-3.838394	-6.948875	3.011670
 - 	921	-5.927822	-7.543033	2.076189
 - 	922	-7.546452	-7.981138	0.812337
 - 	923	-8.657516	-8.249349	-0.656121
 - 	924	-9.253605	-8.341222	-2.160384
 - 	925	-9.365238	-8.260468	-3.509743
 - 	926	-9.066593	-8.023325	-4.517292
 - 	927	-8.471577	-7.661243	-5.034875
 - 	928	-7.716042	-7.224346	-5.002373
 - 	929	-6.928780	-6.784735	-4.491490
 - 	930	-6.203171	-6.437353	-3.701486
 - 	931	-5.580975	-6.294080	-2.886583
 - 	932	-5.045204	-6.465176	-2.257431
 - 	933	-4.512463	-7.026895	-1.922129
 - 	934	-3.829769	-7.985817	-1.879215
 - 	935	-2.794476	-9.259203	-2.032366
 - 	936	-1.206684	-10.686407	-2.219477
 - 	937	1.060335	-12.069525	-2.265815
 - 	938	4.005312	-13.223651	-2.043661
 - 	939	7.492086	-14.013668	-1.507042
 - 	940	11.296301	-14.367800	-0.693184
 - 	941	15.177292	-14.273698	0.296698
 - 	942	18.935104	-13.766863	1.324747
 - 	943	22.431515	-12.915337	2.246200
 - 	944	25.582455	-11.800240	2.937717
 - 	945	28.342289	-10.495418	3.318141
 - 	946	30.693069	-9.054604	3.354691
 - 	947	32.638348	-7.511735	3.054609
 - 	948	34.196754	-5.891736	2.452894
 - 	949	35.394989	-4.224167	1.607849
 - 	950	36.263569	-2.552879	0.606035
 - 	951	36.837208	-0.937877	-0.431108
 - 	952	37.157707	0.551350	-1.349471
 - 	953	37.274624	1.849128	-1.982148
 - 	954	37.241089	2.908727	-2.186131
 - 	955	37.106625	3.712365	-1.879019
 - 	956	36.911057	4.271111	-1.056949
 - 	957	36.680721	4.616171	0.203725
 - 	958	36.424793	4.788196	1.743690
 - 	959	36.130997	4.830427	3.320287
 - 	960	35.764870	4.787051	4.643635
 - 	961	35.279171	4.704186	5.470454
 - 	962	34.635952	4.629345	5.716135
 - 	963	33.833763	4.606090	5.503283
 - 	964	32.922432	4.663283	5.096283
 - 	965	31.988842	4.801217	4.749992
 - 	966	31.114319	4.980298	4.561543
 - 	967	30.323345	5.121727	4.421599
 - 	968	29.551186	5.127964	4.106885
 - 	969	28.653383	4.918085	3.459340
 - 	970	27.460623	4.457733	2.524858
 - 	971	25.850573	3.763659	1.547999
 - 	972	23.790783	2.883327	0.832897
 - 	973	21.328827	1.869815	0.583097
 - 	974	18.549423	0.770021	0.827120
 - 	975	15.538467	-0.374501	1.446621
 - 	976	12.374531	-1.525644	2.252633
 - 	977	9.138498	-2.651453	3.051540
 - 	978	5.922253	-3.728796	3.677972
 - 	979	2.826607	-4.740107	4.005680
 - 	980	-0.048851	-5.665406	3.955644
 - 	981	-2.614803	-6.476431	3.506251
 - 	982	-4.794220	-7.138021	2.697660
 - 	983	-6.520710	-7.616041	1.624194
 - 	984	-7.741497	-7.886994	0.416567
 - 	985	-8.428478	-7.944613	-0.777759
 - 	986	-8.592865	-7.801652	-1.808356
 - 	987	-8.294853	-7.487967	-2.533100
 - 	988	-7.641579	-7.047705	-2.838924
 - 	989	-6.771564	-6.538745	-2.674822
 - 	990	-5.828213	-6.035471	-2.084641
 - 	991	-4.928089	-5.631675	-1.221839
 - 	992	-4.132843	-5.436726	-0.326296
 - 	993	-3.433823	-5.558939	0.348354
 - 	994	-2.751022	-6.076330	0.632445
 - 	995	-1.941360	-7.003285	0.507012
 - 	996	-0.818420	-8.267605	0.102090
 - 	997	0.804035	-9.712812	-0.363554
 - 	998	3.045605	-11.131465	-0.665370
 - 	999	5.902559	-12.317277	-0.644214
 - 	1000	9.242481	-13.111563	-0.243898
 - 	1001	12.856287	-13.426893	0.489097
 - 	1002	16.530760	-13.249293	1.431067
 - 	1003	20.097954	-12.628408	2.415397
 - 	1004	23.445133	-11.658955	3.268689
 - 	1005	26.499401	-10.453100	3.847295
 - 	1006	29.211529	-9.110435	4.066887
 - 	1007	31.551338	-7.698182	3.913445
 - 	1008	33.509377	-6.248806	3.432678
 - 	1009	35.095089	-4.771736	2.708000
 - 	1010	36.329376	-3.270894	1.840545
 - 	1011	37.236950	-1.760658	0.938457
 - 	1012	37.844074	-0.275039	0.115347
 - 	1013	38.182121	1.132999	-0.507807
 - 	1014	38.291729	2.401290	-0.807004
 - 	1015	38.222084	3.472326	-0.672907
 - 	1016	38.025375	4.304969	-0.038261
 - 	1017	37.751457	4.880352	1.095448
 - 	1018	37.444740	5.202204	2.636743
 - 	1019	37.139729	5.294089	4.389446
 - 	1020	36.852573	5.196032	6.061216
 - 	1021	36.573891	4.961640	7.325389
 - 	1022	36.272404	4.655515	7.935311
 - 	1023	35.912182	4.348818	7.828550
 - 	1024	35.472652	4.108891	7.142447
 - 	1025	34.954464	3.980102	6.124688
 - 	1026	34.363655	3.961054	5.000751
 - 	1027	33.681919	3.993271	3.886075
 - 	1028	32.842487	3.976284	2.795175
 - 	1029	31.735193	3.807246	1.727085
 - 	1030	30.249399	3.421753	0.743948
 - 	1031	28.329987	2.809703	-0.030430
 - 	1032	26.003294	2.002407	-0.481979
 - 	1033	23.354736	1.050386	-0.573167
 - 	1034	20.482372	0.009804	-0.353698
 - 	1035	17.463924	-1.063091	0.073678
 - 	1036	14.352196	-2.118480	0.593244
 - 	1037	11.188896	-3.121428	1.095432
 - 	1038	8.020681	-4.055175	1.474558
 - 	1039	4.907608	-4.914750	1.626983
 - 	1040	1.922651	-5.694603	1.467878
 - 	1041	-0.853394	-6.378669	0.961107
 - 	1042	-3.337368	-6.939205	0.145474
 - 	1043	-5.449516	-7.344390	-0.856169
 - 	1044	-7.120792	-7.569345	-1.858792
 - 	1045	-8.301113	-7.604478	-2.673363
 - 	1046	-8.968044	-7.458093	-3.176561
 - 	1047	-9.135834	-7.154163	-3.346907
 - 	1048	-8.861717	-6.728920	-3.244799
 - 	1049	-8.244270	-6.229973	-2.961294
 - 	1050	-7.410698	-5.719081	-2.582205
 - 	1051	-6.494183	-5.276597	-2.186413
 - 	1052	-5.605690	-5.002683	-1.855628
 - 	1053	-4.806686	-5.008116	-1.668490
 - 	1054	-4.088837	-5.390367	-1.677883
 - 	1055	-3.364346	-6.199624	-1.884647
 - 	1056	-2.471382	-7.408107	-2.219898
 - 	1057	-1.203300	-8.898615	-2.550239
 - 	1058	0.632317	-10.483201	-2.715125
 - 	1059	3.138668	-11.948219	-2.582682
 - 	1060	6.277300	-13.105101	-2.093308
 - 	1061	9.874561	-13.824016	-1.272200
 - 	1062	13.684950	-14.043812	-0.216569
 - 	1063	17.470070	-13.767750	0.927099
 - 	1064	21.049465	-13.054123	1.989686
 - 	1065	24.309402	-12.000542	2.812355
 - 	1066	27.185881	-10.718956	3.281180
 - 	1067	29.646370	-9.308252	3.348473
 - 	1068	31.681524	-7.836889	3.031489
 - 	1069	33.302849	-6.341753	2.395296
 - 	1070	34.539482	-4.839644	1.532179
 - 	1071	35.432587	-3.343530	0.544584
 - 	1072	36.029221	-1.876333	-0.465324
 - 	1073	36.378124	-0.476879	-1.398576
 - 	1074	36.528942	0.804502	-2.159255
 - 	1075	36.533092	1.918470	-2.656901
 - 	1076	36.441509	2.830129	-2.808904
 - 	1077	36.297764	3.526189	-2.539798
 - 	1078	36.131859	4.013851	-1.792492
 - 	1079	35.959400	4.315235	-0.572421
 - 	1080	35.781979	4.462510	0.991443
 - 	1081	35.583370	4.496092	2.629225
 - 	1082	35.327660	4.464738	4.005031
 - 	1083	34.971516	4.424234	4.859616
 - 	1084	34.490959	4.431507	5.128870
 - 	1085	33.903358	4.532795	4.952538
 - 	1086	33.262211	4.746953	4.564916
 - 	1087	32.621098	5.048832	4.140978
 - 	1088	31.986662	5.363337	3.701509
 - 	1089	31.289755	5.581981	3.144067
 - 	1090	30.397419	5.601329	2.377569
 - 	1091	29.166868	5.362506	1.451874
 - 	1092	27.511898	4.865760	0.571531
 - 	1093	25.438053	4.154440	-0.015605
 - 	1094	23.025906	3.287399	-0.157269
 - 	1095	20.382984	2.320784	0.138988
 - 	1096	17.602335	1.302510	0.739181
 - 	1097	14.748102	0.270571	1.466192
 - 	1098	11.862934	-0.749666	2.167785
 - 	1099	8.982298	-1.745723	2.733733
 - 	1100	6.145132	-2.711942	3.078835
 - 	1101	3.397728	-3.639033	3.135518
 - 	1102	0.792929	-4.505555	2.873251
 - 	1103	-1.611080	-5.276481	2.319889
 - 	1104	-3.750271	-5.909522	1.555074
 - 	1105	-5.555740	-6.365988	0.678772
 - 	1106	-6.961166	-6.621609	-0.217088
 - 	1107	-7.916924	-6.673134	-1.057377
 - 	1108	-8.405243	-6.538559	-1.777217
 - 	1109	-8.450371	-6.252385	-2.309590
 - 	1110	-8.119991	-5.860278	-2.582911
 - 	1111	-7.516579	-5.417564	-2.548749
 - 	1112	-6.759865	-4.992744	-2.232221
 - 	1113	-5.964115	-4.672318	-1.757860
 - 	1114	-5.214725	-4.559399	-1.311831
 - 	1115	-4.547001	-4.759434	-1.059671
 - 	1116	-3.928661	-5.352142	-1.077232
 - 	1117	-3.251255	-6.356553	-1.328383
 - 	1118	-2.340965	-7.703795	-1.682131
 - 	1119	-0.998718	-9.236002	-1.955541
 - 	1120	0.934422	-10.740393	-1.975565
 - 	1121	3.513449	-12.005264	-1.639836
 - 	1122	6.664082	-12.869998	-0.946601
 - 	1123	10.212240	-13.250120	0.016263
 - 	1124	13.947025	-13.138245	1.106407
 - 	1125	17.676527	-12.590331	2.165211
 - 	1126	21.251110	-11.702785	3.048995
 - 	1127	24.560118	-10.583418	3.651035
 - 	1128	27.523380	-9.323882	3.913735
 - 	1129	30.089598	-7.983689	3.830339
 - 	1130	32.237511	-6.590070	3.436466
 - 	1131	33.972122	-5.149909	2.794326
 - 	1132	35.315704	-3.667133	1.976448
 - 	1133	36.298592	-2.159394	1.057730
 - 	1134	36.952972	-0.668155	0.120249
 - 	1135	37.310913	0.742529	-0.735188
 - 	1136	37.406532	1.998698	-1.384596
 - 	1137	37.279305	3.034983	-1.693948
 - 	1138	36.974602	3.810575	-1.547712
 - 	1139	36.541065	4.316608	-0.880571
 - 	1140	36.027359	4.574335	0.297287
 - 	1141	35.478073	4.627862	1.881393
 - 	1142	34.925285	4.535974	3.662118
 - 	1143	34.376354	4.365044	5.340390
 - 	1144	33.807053	4.182283	6.597378
 - 	1145	33.171890	4.048272	7.213797
 - 	1146	32.433346	4.009704	7.175553
 - 	1147	31.593372	4.093362	6.683320
 - 	1148	30.701931	4.299430	6.042160
 - 	1149	29.830513	4.592301	5.494852
 - 	1150	29.022579	4.894661	5.104876
 - 	1151	28.247746	5.098024	4.764751
 - 	1152	27.388321	5.095596	4.322253
 - 	1153	26.274717	4.822009	3.732303
 - 	1154	24.756847	4.272174	3.119178
 - 	1155	22.768093	3.487470	2.701135
 - 	1156	20.341061	2.526251	2.642163
 - 	1157	17.574020	1.443975	2.953831
 - 	1158	14.583260	0.289712	3.514805
 - 	1159	11.474524	-0.892164	4.163527
 - 	1160	8.338808	-2.063871	4.767407
 - 	1161	5.259214	-3.196857	5.224431
 - 	1162	2.316639	-4.269565	5.436505
 - 	1163	-0.410194	-5.260865	5.310536
 - 	1164	-2.848961	-6.144435	4.791267
 - 	1165	-4.937508	-6.888325	3.888882
 - 	1166	-6.624584	-7.459967	2.676993
 - 	1167	-7.870464	-7.833597	1.270258
 - 	1168	-8.652130	-7.996323	-0.196156
 - 	1169	-8.973175	-7.951055	-1.575095
 - 	1170	-8.873566	-7.717034	-2.712861
 - 	1171	-8.432152	-7.329664	-3.470278
 - 	1172	-7.756783	-6.841136	-3.766504
 - 	1173	-6.963989	-6.323001	-3.623042
 - 	1174	-6.156818	-5.869451	-3.168871
 - 	1175	-5.407215	-5.594795	-2.594159
 - 	1176	-4.740952	-5.617049	-2.084230
 - 	1177	-4.121941	-6.027467	-1.770353
 - 	1178	-3.440784	-6.857239	-1.703712
 - 	1179	-2.520649	-8.056584	-1.846365
 - 	1180	-1.154362	-9.497467	-2.081651
 - 	1181	0.827229	-11.001576	-2.247473
 - 	1182	3.483585	-12.382282	-2.188345
 - 	1183	6.733057	-13.481835	-1.809975
 - 	1184	10.383093	-14.191742	-1.109880
 - 	1185	14.200102	-14.457909	-0.170440
 - 	1186	17.974548	-14.278369	0.872284
 - 	1187	21.551407	-13.696537	1.863796
 - 	1188	24.827919	-12.786963	2.661797
 - 	1189	27.739519	-11.633735	3.159633
 - 	1190	30.249952	-10.309881	3.299568
 - 	1191	32.346687	-8.867294	3.074704
 - 	1192	34.036407	-7.339437	2.522259
 - 	1193	35.338882	-5.752122	1.713892
 - 	1194	36.281315	-4.135905	0.748599
 - 	1195	36.895500	-2.535059	-0.250723
 - 	1196	37.217972	-1.009572	-1.142337
 - 	1197	37.291191	0.371746	-1.780362
 - 	1198	37.163643	1.545666	-2.040272
 - 	1199	36.888157	2.470527	-1.843613
 - 	1200	36.518532	3.135908	-1.168572
 - 	1201	36.104427	3.562038	-0.049515
 - 	1202	35.685173	3.791782	1.417256
 - 	1203	35.282837	3.881136	3.056166
 - 	1204	34.895679	3.891862	4.609561
 - 	1205	34.496254	3.885914	5.789467
 - 	1206	34.041328	3.919711	6.387722
 - 	1207	33.495312	4.037420	6.381125
 - 	1208	32.855244	4.263613	5.944557
 - 	1209	32.157578	4.595068	5.347444
 - 	1210	31.455904	4.992096	4.800683
 - 	1211	30.777996	5.375146	4.357383
 - 	1212	30.086117	5.637177	3.931052
 - 	1213	29.268513	5.675353	3.413391
 - 	1214	28.176607	5.427354	2.800947
 - 	1215	26.690311	4.887684	2.230923
 - 	1216	24.767193	4.094528	1.901251
 - 	1217	22.443417	3.103762	1.945541
 - 	1218	19.796955	1.972624	2.357444
 - 	1219	16.909948	0.757128	3.002412
 - 	1220	13.853851	-0.488187	3.687825
 - 	1221	10.694468	-1.715014	4.236147
 - 	1222	7.502510	-2.886152	4.523839
 - 	1223	4.359711	-3.974607	4.486465
 - 	1224	1.358244	-4.957398	4.111245
 - 	1225	-1.404655	-5.809410	3.431671
 - 	1226	-3.834332	-6.502457	2.524882
 - 	1227	-5.846039	-7.010477	1.503532
 - 	1228	-7.370922	-7.317083	0.494914
 - 	1229	-8.362736	-7.420593	-0.386066
 - 	1230	-8.808407	-7.334569	-1.052666
 - 	1231	-8.740829	-7.085508	-1.442967
 - 	1232	-8.245922	-6.710490	-1.510505
 - 	1233	-7.454529	-6.256729	-1.230581
 - 	1234	-6.516171	-5.784075	-0.629298
 - 	1235	-5.563492	-5.369920	0.184420
 - 	1236	-4.683643	-5.112054	1.018814
 - 	1237	-3.905594	-5.121497	1.649965
 - 	1238	-3.196877	-5.499998	1.902285
