LINK_MODEL_BASED::PROCESSED::Left Ankle Angles_filtered
File	Frame	X 	Y 	Z 
 - 	637	-2.714441	4.740590	2.767076
 - 	638	-1.196017	4.464749	1.834504
 - 	639	-0.031738	4.482980	1.408722
 - 	640	0.880948	4.731550	1.209213
 - 	641	1.699686	4.942718	0.988348
 - 	642	2.527419	4.902466	0.685515
 - 	643	3.355390	4.690869	0.368574
 - 	644	4.116911	4.611406	0.089706
 - 	645	4.773520	4.861772	-0.154503
 - 	646	5.343728	5.350591	-0.351478
 - 	647	5.879967	5.860128	-0.443391
 - 	648	6.429275	6.292354	-0.391078
 - 	649	6.989649	6.740053	-0.222095
 - 	650	7.487750	7.408300	0.012384
 - 	651	7.819111	8.467522	0.308358
 - 	652	7.944014	9.903382	0.690057
 - 	653	7.948173	11.524340	1.096588
 - 	654	7.944226	13.174734	1.343915
 - 	655	7.814444	14.828648	1.304894
 - 	656	7.084356	16.276022	1.167775
 - 	657	5.311210	16.786602	1.432312
 - 	658	2.805102	15.426897	2.506772
 - 	659	0.773120	11.917301	4.254761
 - 	660	0.430892	7.096432	6.022066
 - 	661	2.021206	2.428847	7.171968
 - 	662	4.843433	-0.963659	7.553612
 - 	663	8.010931	-2.867679	7.453257
 - 	664	10.967226	-3.775637	7.216093
 - 	665	13.497917	-4.272976	7.010128
 - 	666	15.567080	-4.624405	6.886095
 - 	667	17.191811	-4.803345	6.889029
 - 	668	18.371658	-4.736883	6.998727
 - 	669	19.068079	-4.460535	7.015926
 - 	670	19.226843	-4.072096	6.661332
 - 	671	18.809345	-3.576792	5.878255
 - 	672	17.794365	-2.832538	4.989536
 - 	673	16.154446	-1.699423	4.468185
 - 	674	13.856067	-0.227557	4.554553
 - 	675	10.900866	1.341426	5.131318
 - 	676	7.359948	2.732901	5.904277
 - 	677	3.371696	3.758457	6.603568
 - 	678	-0.872865	4.317701	7.051030
 - 	679	-5.152396	4.382807	7.196454
 - 	680	-9.260638	4.056492	7.183201
 - 	681	-13.045017	3.640499	7.322545
 - 	682	-16.395704	3.552473	7.897588
 - 	683	-19.194706	4.037237	8.928935
 - 	684	-21.276333	4.912181	10.128382
 - 	685	-22.461306	5.696077	11.120926
 - 	686	-22.675631	6.054964	11.720039
 - 	687	-22.050222	6.065383	11.958069
 - 	688	-20.883278	6.052249	11.905080
 - 	689	-19.488380	6.277765	11.567982
 - 	690	-18.051159	6.771880	10.960770
 - 	691	-16.586525	7.326694	10.186685
 - 	692	-15.008369	7.620119	9.413474
 - 	693	-13.242859	7.440856	8.743841
 - 	694	-11.290958	6.853661	8.076336
 - 	695	-9.219347	6.123915	7.140984
 - 	696	-7.130656	5.474439	5.768801
 - 	697	-5.141883	4.945564	4.130308
 - 	698	-3.360960	4.479565	2.640857
 - 	699	-1.863832	4.072662	1.626223
 - 	700	-0.675433	3.797140	1.111824
 - 	701	0.258217	3.695173	0.889117
 - 	702	1.073171	3.710459	0.711300
 - 	703	1.906760	3.761621	0.443037
 - 	704	2.793129	3.854733	0.089778
 - 	705	3.666869	4.071009	-0.281991
 - 	706	4.457255	4.449578	-0.630000
 - 	707	5.143831	4.922520	-0.930298
 - 	708	5.745771	5.364080	-1.122717
 - 	709	6.299892	5.694633	-1.119514
 - 	710	6.834689	5.976582	-0.884307
 - 	711	7.330201	6.447905	-0.461493
 - 	712	7.701676	7.420722	0.107686
 - 	713	7.853967	9.037802	0.844216
 - 	714	7.796266	11.071937	1.714242
 - 	715	7.708212	13.049120	2.481589
 - 	716	7.786352	14.655491	2.822079
 - 	717	7.882032	15.898209	2.662724
 - 	718	7.354072	16.682104	2.373180
 - 	719	5.598220	16.363396	2.559568
 - 	720	2.919865	14.103387	3.573171
 - 	721	0.660334	9.825854	5.137514
 - 	722	0.177310	4.643492	6.511534
 - 	723	1.774914	0.145658	7.114684
 - 	724	4.715348	-2.722913	6.972869
 - 	725	8.003860	-4.073221	6.544942
 - 	726	10.980293	-4.589098	6.244810
 - 	727	13.404552	-4.851620	6.213361
 - 	728	15.293542	-5.061490	6.412119
 - 	729	16.737679	-5.167645	6.732997
 - 	730	17.778147	-5.109548	6.981116
 - 	731	18.373486	-4.931804	6.890420
 - 	732	18.445343	-4.699708	6.318886
 - 	733	17.940144	-4.335938	5.452415
 - 	734	16.835321	-3.614395	4.708669
 - 	735	15.101058	-2.394732	4.400642
 - 	736	12.696117	-0.841375	4.551890
 - 	737	9.618620	0.678067	4.991219
 - 	738	5.952086	1.893451	5.493925
 - 	739	1.867501	2.735159	5.845023
 - 	740	-2.404914	3.202669	5.918828
 - 	741	-6.619638	3.312408	5.794731
 - 	742	-10.565959	3.184716	5.770829
 - 	743	-14.097021	3.056315	6.190167
 - 	744	-17.123444	3.179631	7.201365
 - 	745	-19.582333	3.706866	8.660369
 - 	746	-21.387924	4.565593	10.241219
 - 	747	-22.407856	5.420566	11.632401
 - 	748	-22.548180	5.907315	12.639133
 - 	749	-21.900707	5.976887	13.155447
 - 	750	-20.759682	5.931175	13.130842
 - 	751	-19.445728	6.110877	12.590860
 - 	752	-18.115026	6.595946	11.652059
 - 	753	-16.729988	7.151242	10.515746
 - 	754	-15.172370	7.402528	9.428344
 - 	755	-13.364001	7.117588	8.539042
 - 	756	-11.316248	6.378016	7.740561
 - 	757	-9.126715	5.488796	6.742489
 - 	758	-6.952076	4.736585	5.386528
 - 	759	-4.955995	4.247566	3.857673
 - 	760	-3.249499	4.031246	2.544922
 - 	761	-1.860139	4.059090	1.717552
 - 	762	-0.735441	4.233307	1.345515
 - 	763	0.226538	4.358187	1.193263
 - 	764	1.112692	4.298077	1.047870
 - 	765	1.935777	4.163445	0.844729
 - 	766	2.657601	4.211836	0.609863
 - 	767	3.272678	4.567986	0.369306
 - 	768	3.838924	5.131640	0.157917
 - 	769	4.424729	5.719602	0.052497
 - 	770	5.051807	6.223709	0.125318
 - 	771	5.690572	6.688294	0.376313
 - 	772	6.288004	7.306705	0.749527
 - 	773	6.789756	8.289843	1.203949
 - 	774	7.153945	9.654056	1.716241
 - 	775	7.359637	11.158437	2.193975
 - 	776	7.358384	12.506512	2.440662
 - 	777	6.957736	13.547144	2.298301
 - 	778	5.842702	14.157593	1.878509
 - 	779	3.954646	13.975353	1.615563
 - 	780	1.919574	12.472245	1.977191
 - 	781	0.832752	9.456137	3.042137
 - 	782	1.408762	5.465958	4.393365
 - 	783	3.466531	1.570154	5.473661
 - 	784	6.289786	-1.293308	6.023011
 - 	785	9.238646	-2.861244	6.168434
 - 	786	11.955725	-3.526297	6.175685
 - 	787	14.280951	-3.844109	6.193016
 - 	788	16.166437	-4.101837	6.207520
 - 	789	17.611471	-4.297675	6.138477
 - 	790	18.601902	-4.352219	5.902322
 - 	791	19.100155	-4.229770	5.436165
 - 	792	19.067848	-3.897520	4.750695
 - 	793	18.464863	-3.262802	3.988674
 - 	794	17.232044	-2.229609	3.400979
 - 	795	15.305420	-0.844609	3.220690
 - 	796	12.662876	0.659548	3.516890
 - 	797	9.353641	2.021672	4.146144
 - 	798	5.487922	3.119125	4.848477
 - 	799	1.219935	3.917808	5.406516
 - 	800	-3.251461	4.327722	5.745594
 - 	801	-7.690223	4.258841	5.937982
 - 	802	-11.863497	3.843650	6.161266
 - 	803	-15.590967	3.494024	6.644541
 - 	804	-18.754381	3.638943	7.562177
 - 	805	-21.245277	4.361758	8.872837
 - 	806	-22.906624	5.303178	10.270378
 - 	807	-23.584278	5.972641	11.388288
 - 	808	-23.292511	6.170228	12.061995
 - 	809	-22.299322	6.091182	12.330494
 - 	810	-20.992008	6.085788	12.232969
 - 	811	-19.653881	6.382921	11.730162
 - 	812	-18.362522	6.956506	10.843454
 - 	813	-17.049259	7.528337	9.788507
 - 	814	-15.615236	7.724975	8.883026
 - 	815	-14.002825	7.349780	8.255977
 - 	816	-12.206940	6.537917	7.666400
 - 	817	-10.272918	5.618517	6.720690
 - 	818	-8.300325	4.844536	5.317998
 - 	819	-6.421036	4.274228	3.814155
 - 	820	-4.744884	3.835155	2.713540
 - 	821	-3.322932	3.424568	2.250575
 - 	822	-2.156501	3.036133	2.277328
 - 	823	-1.207549	2.898580	2.475890
 - 	824	-0.384232	3.327173	2.617424
 - 	825	0.434494	4.251678	2.638234
 - 	826	1.308373	5.120910	2.538979
 - 	827	2.189201	5.511599	2.285203
 - 	828	2.995089	5.575792	1.837866
 - 	829	3.710479	5.694163	1.252730
 - 	830	4.397771	5.978118	0.699058
 - 	831	5.132105	6.295890	0.346190
 - 	832	5.926508	6.581178	0.229483
 - 	833	6.696662	6.972733	0.267281
 - 	834	7.298032	7.718777	0.430400
 - 	835	7.628629	8.969000	0.807369
 - 	836	7.737072	10.620001	1.395224
 - 	837	7.834888	12.398808	1.900192
 - 	838	8.104262	14.105370	1.945070
 - 	839	8.360719	15.611210	1.525325
 - 	840	7.965974	16.520779	1.145136
 - 	841	6.365507	16.058226	1.428018
 - 	842	3.883740	13.590475	2.573708
 - 	843	1.795379	9.326560	4.152214
 - 	844	1.378892	4.415887	5.420760
 - 	845	2.943103	0.255822	5.903499
 - 	846	5.809156	-2.398489	5.719602
 - 	847	9.010889	-3.716775	5.381034
 - 	848	11.878549	-4.324961	5.304276
 - 	849	14.163373	-4.716556	5.519015
 - 	850	15.888268	-5.065266	5.791347
 - 	851	17.159809	-5.344093	5.935750
 - 	852	18.041151	-5.474089	5.940700
 - 	853	18.505194	-5.402125	5.837954
 - 	854	18.465153	-5.089684	5.607904
 - 	855	17.842972	-4.465998	5.290791
 - 	856	16.600086	-3.479311	5.074057
 - 	857	14.714146	-2.221315	5.159930
 - 	858	12.171029	-0.916476	5.584489
 - 	859	9.003130	0.247750	6.184266
 - 	860	5.319221	1.210736	6.678412
 - 	861	1.288751	1.942986	6.812923
 - 	862	-2.891170	2.364744	6.533965
 - 	863	-7.018700	2.437474	6.047101
 - 	864	-10.911744	2.281600	5.686182
 - 	865	-14.440005	2.130872	5.746075
 - 	866	-17.533411	2.192918	6.407958
 - 	867	-20.135679	2.559421	7.685998
 - 	868	-22.124329	3.146614	9.376542
 - 	869	-23.295290	3.686135	11.139403
 - 	870	-23.502138	3.916304	12.691314
 - 	871	-22.847385	3.873754	13.900217
 - 	872	-21.681252	3.921336	14.712047
 - 	873	-20.363024	4.440146	15.059729
 - 	874	-19.029926	5.503521	14.880293
 - 	875	-17.589182	6.795433	14.215609
 - 	876	-15.887371	7.807935	13.254879
 - 	877	-13.858470	8.194583	12.190708
 - 	878	-11.539844	8.007868	11.000555
 - 	879	-9.024767	7.591878	9.463596
 - 	880	-6.452740	7.231901	7.471360
 - 	881	-4.018776	6.903247	5.266545
 - 	882	-1.927795	6.360146	3.305201
 - 	883	-0.300450	5.517920	1.907557
 - 	884	0.890055	4.743630	1.076958
 - 	885	1.789588	4.578928	0.617125
 - 	886	2.561054	5.080265	0.352601
 - 	887	3.297903	5.705492	0.208460
 - 	888	4.022074	5.999724	0.130747
 - 	889	4.732130	6.062639	0.035527
 - 	890	5.426157	6.201430	-0.110660
 - 	891	6.091284	6.496641	-0.212641
 - 	892	6.702194	6.883972	-0.117194
 - 	893	7.238381	7.397941	0.242854
 - 	894	7.687221	8.158050	0.806685
 - 	895	8.026124	9.181407	1.459762
 - 	896	8.234613	10.287912	2.084356
 - 	897	8.353640	11.240266	2.532214
 - 	898	8.485582	12.017278	2.627349
 - 	899	8.616362	12.874641	2.290878
 - 	900	8.394836	13.941000	1.723430
 - 	901	7.284789	14.671353	1.441599
 - 	902	5.228467	13.937948	1.975444
 - 	903	3.128052	11.019149	3.360619
 - 	904	2.314196	6.530016	4.965777
 - 	905	3.424114	2.103570	5.980844
 - 	906	5.996854	-0.922256	6.105088
 - 	907	9.093778	-2.357042	5.709703
 - 	908	12.011534	-2.842326	5.395235
 - 	909	14.451496	-3.056817	5.476013
 - 	910	16.364487	-3.298742	5.833844
 - 	911	17.806055	-3.551742	6.144326
 - 	912	18.847599	-3.688105	6.175220
 - 	913	19.502026	-3.583073	5.881128
 - 	914	19.692234	-3.158493	5.330841
 - 	915	19.292244	-2.419997	4.677285
 - 	916	18.198273	-1.458916	4.165518
 - 	917	16.365927	-0.386786	4.016861
 - 	918	13.806252	0.721767	4.231759
 - 	919	10.577744	1.808450	4.544117
 - 	920	6.792110	2.778000	4.630158
 - 	921	2.612467	3.470525	4.410139
 - 	922	-1.768876	3.695096	4.170045
 - 	923	-6.150088	3.357675	4.363806
 - 	924	-10.327551	2.612137	5.233262
 - 	925	-14.112307	1.881760	6.588356
 - 	926	-17.349592	1.670376	7.971091
 - 	927	-19.910480	2.221343	9.018461
 - 	928	-21.671032	3.287018	9.647408
 - 	929	-22.541824	4.314044	9.965551
 - 	930	-22.554340	4.916543	10.106905
 - 	931	-21.906240	5.128878	10.146652
 - 	932	-20.884115	5.238324	10.095938
 - 	933	-19.720146	5.475748	9.942986
 - 	934	-18.506416	5.842279	9.715195
 - 	935	-17.212669	6.144540	9.498282
 - 	936	-15.753106	6.196571	9.335553
 - 	937	-14.042214	6.016688	9.076956
 - 	938	-12.039814	5.805748	8.416741
 - 	939	-9.795879	5.705534	7.187736
 - 	940	-7.457884	5.594655	5.592684
 - 	941	-5.213917	5.198239	4.060357
 - 	942	-3.215958	4.484908	2.880948
 - 	943	-1.533892	3.885176	2.033116
 - 	944	-0.143530	3.892317	1.331962
 - 	945	1.043098	4.425414	0.656813
 - 	946	2.102913	4.879649	0.016221
 - 	947	3.053219	4.889302	-0.539300
 - 	948	3.880569	4.715688	-0.992308
 - 	949	4.583707	4.777942	-1.339382
 - 	950	5.177451	5.132933	-1.552134
 - 	951	5.691417	5.561256	-1.597451
 - 	952	6.170856	5.934911	-1.473118
 - 	953	6.640560	6.374655	-1.173083
 - 	954	7.052670	7.147092	-0.621403
 - 	955	7.297318	8.432397	0.264557
 - 	956	7.311008	10.103124	1.359891
 - 	957	7.208812	11.751087	2.239410
 - 	958	7.274826	13.059177	2.438548
 - 	959	7.696987	14.130902	1.869508
 - 	960	8.204355	15.242813	0.979511
 - 	961	8.054310	16.169085	0.513201
 - 	962	6.656785	15.966010	1.067391
 - 	963	4.366484	13.707253	2.687115
 - 	964	2.478876	9.463629	4.736961
 - 	965	2.238157	4.440879	6.249906
 - 	966	3.903220	0.130525	6.619448
 - 	967	6.793062	-2.661439	6.045658
 - 	968	9.985607	-4.077488	5.289409
 - 	969	12.849512	-4.738124	5.012500
 - 	970	15.145565	-5.143003	5.352363
 - 	971	16.893881	-5.456123	6.000596
 - 	972	18.198704	-5.644064	6.546647
 - 	973	19.121111	-5.645691	6.739396
 - 	974	19.631554	-5.419835	6.527678
 - 	975	19.633785	-4.926482	6.002184
 - 	976	19.023178	-4.120009	5.381993
 - 	977	17.727343	-2.989011	4.956865
 - 	978	15.707580	-1.620734	4.884604
 - 	979	12.951765	-0.210556	5.039635
 - 	980	9.490770	1.030513	5.137670
 - 	981	5.427061	1.975237	5.006220
 - 	982	0.940727	2.554634	4.718466
 - 	983	-3.735480	2.691718	4.539347
 - 	984	-8.349740	2.396533	4.783318
 - 	985	-12.661509	1.954492	5.615104
 - 	986	-16.465952	1.885185	6.892342
 - 	987	-19.590988	2.544700	8.259265
 - 	988	-21.869400	3.729059	9.437086
 - 	989	-23.151905	4.801573	10.365305
 - 	990	-23.401342	5.289209	11.089203
 - 	991	-22.783445	5.264473	11.635941
 - 	992	-21.626823	5.150883	12.007252
 - 	993	-20.256201	5.320487	12.190368
 - 	994	-18.843399	5.884570	12.150570
 - 	995	-17.389561	6.684716	11.868661
 - 	996	-15.811722	7.398649	11.394220
 - 	997	-14.031523	7.738075	10.794303
 - 	998	-12.011280	7.622631	10.008801
 - 	999	-9.767967	7.172126	8.831890
 - 	1000	-7.399306	6.553348	7.143347
 - 	1001	-5.085950	5.887365	5.146081
 - 	1002	-3.026709	5.301697	3.285598
 - 	1003	-1.343550	4.974491	1.915519
 - 	1004	-0.029205	5.019254	1.074076
 - 	1005	1.030568	5.312883	0.559923
 - 	1006	1.971335	5.522614	0.159080
 - 	1007	2.859530	5.397460	-0.214959
 - 	1008	3.683464	5.042601	-0.553247
 - 	1009	4.424617	4.829226	-0.849458
 - 	1010	5.103483	5.010349	-1.114620
 - 	1011	5.751599	5.507257	-1.308678
 - 	1012	6.374697	6.083442	-1.320358
 - 	1013	6.956424	6.628523	-1.055542
 - 	1014	7.471040	7.255844	-0.533765
 - 	1015	7.871245	8.191066	0.139936
 - 	1016	8.090693	9.559701	0.893473
 - 	1017	8.119566	11.239375	1.698563
 - 	1018	8.085400	12.957176	2.425736
 - 	1019	8.140702	14.562657	2.806519
 - 	1020	8.126228	16.077160	2.692479
 - 	1021	7.420550	17.317892	2.361679
 - 	1022	5.455862	17.558796	2.461607
 - 	1023	2.588522	15.857815	3.516283
 - 	1024	0.222406	11.943270	5.396391
 - 	1025	-0.249510	6.762241	7.316345
 - 	1026	1.437861	1.977831	8.468438
 - 	1027	4.461210	-1.193144	8.673510
 - 	1028	7.781116	-2.665060	8.376381
 - 	1029	10.764055	-3.140895	8.100180
 - 	1030	13.213894	-3.314512	8.045242
 - 	1031	15.154385	-3.445604	8.156761
 - 	1032	16.642708	-3.480480	8.336394
 - 	1033	17.681366	-3.338081	8.470740
 - 	1034	18.220509	-3.026812	8.394525
 - 	1035	18.197704	-2.569189	7.994120
 - 	1036	17.554180	-1.907540	7.348493
 - 	1037	16.228649	-0.944382	6.700747
 - 	1038	14.173449	0.320369	6.291228
 - 	1039	11.394576	1.730398	6.232197
 - 	1040	7.965566	3.051938	6.499080
 - 	1041	4.001795	4.076226	6.986360
 - 	1042	-0.353195	4.660799	7.551786
 - 	1043	-4.904720	4.744026	8.030243
 - 	1044	-9.398939	4.387776	8.272944
 - 	1045	-13.573261	3.836236	8.249959
 - 	1046	-17.232414	3.484592	8.157203
 - 	1047	-20.274929	3.662108	8.375728
 - 	1048	-22.625448	4.352866	9.177155
 - 	1049	-24.146788	5.166167	10.404064
 - 	1050	-24.693552	5.664393	11.556325
 - 	1051	-24.303207	5.714198	12.240118
 - 	1052	-23.278221	5.498178	12.428137
 - 	1053	-22.023296	5.291851	12.295729
 - 	1054	-20.810236	5.316411	11.958853
 - 	1055	-19.675596	5.684669	11.412696
 - 	1056	-18.475388	6.314241	10.644714
 - 	1057	-17.024529	6.900286	9.748271
 - 	1058	-15.231876	7.102180	8.878710
 - 	1059	-13.148200	6.816154	8.068449
 - 	1060	-10.919761	6.237010	7.156696
 - 	1061	-8.718546	5.653418	5.995143
 - 	1062	-6.701699	5.223471	4.687003
 - 	1063	-4.990375	4.939341	3.532981
 - 	1064	-3.635449	4.754883	2.754104
 - 	1065	-2.568820	4.714112	2.323136
 - 	1066	-1.607655	4.913445	2.044182
 - 	1067	-0.575107	5.312198	1.737501
 - 	1068	0.552763	5.692786	1.339123
 - 	1069	1.650556	5.916650	0.870374
 - 	1070	2.594987	6.095648	0.374401
 - 	1071	3.376245	6.390759	-0.099613
 - 	1072	4.070770	6.773110	-0.492753
 - 	1073	4.753110	7.100531	-0.755531
 - 	1074	5.436179	7.367302	-0.850140
 - 	1075	6.052238	7.827507	-0.688699
 - 	1076	6.474425	8.844950	-0.103715
 - 	1077	6.610884	10.535143	0.980929
 - 	1078	6.552341	12.551128	2.281854
 - 	1079	6.606706	14.346619	3.189093
 - 	1080	7.044014	15.674456	3.221171
 - 	1081	7.674704	16.659676	2.479856
 - 	1082	7.733751	17.274216	1.668069
 - 	1083	6.446783	16.892771	1.651734
 - 	1084	3.937396	14.642867	2.842079
 - 	1085	1.473687	10.341494	4.823506
 - 	1086	0.565805	5.009980	6.616717
 - 	1087	1.799246	0.274743	7.453175
 - 	1088	4.596421	-2.814135	7.337792
 - 	1089	7.898615	-4.331675	6.867253
 - 	1090	10.890549	-4.984756	6.610544
 - 	1091	13.253485	-5.343925	6.740585
 - 	1092	15.037385	-5.576281	7.135346
 - 	1093	16.400780	-5.639217	7.616068
 - 	1094	17.410879	-5.509144	8.018811
 - 	1095	18.005709	-5.238337	8.156047
 - 	1096	18.079538	-4.874685	7.873783
 - 	1097	17.565699	-4.362259	7.214693
 - 	1098	16.444839	-3.559402	6.470349
 - 	1099	14.708254	-2.396986	5.999242
 - 	1100	12.340092	-0.999924	5.989149
 - 	1101	9.341681	0.389560	6.390702
 - 	1102	5.767074	1.581415	6.993320
 - 	1103	1.736386	2.484365	7.506324
 - 	1104	-2.571690	3.038238	7.666061
 - 	1105	-6.940438	3.209867	7.410456
 - 	1106	-11.151493	3.090725	6.979094
 - 	1107	-15.023352	2.954166	6.809506
 - 	1108	-18.421171	3.137394	7.286655
 - 	1109	-21.218287	3.773772	8.463432
 - 	1110	-23.241482	4.627828	9.936977
 - 	1111	-24.299545	5.282774	11.096587
 - 	1112	-24.335999	5.518011	11.595225
 - 	1113	-23.551561	5.452173	11.546467
 - 	1114	-22.316568	5.370533	11.264981
 - 	1115	-20.940506	5.514235	10.919176
 - 	1116	-19.529482	5.970436	10.475772
 - 	1117	-18.033073	6.613396	9.897966
 - 	1118	-16.379078	7.142146	9.290292
 - 	1119	-14.549488	7.285580	8.793234
 - 	1120	-12.556581	7.022043	8.350549
 - 	1121	-10.402633	6.564800	7.668160
 - 	1122	-8.112370	6.129976	6.491220
 - 	1123	-5.800026	5.759482	4.915319
 - 	1124	-3.656796	5.337125	3.355605
 - 	1125	-1.846686	4.705031	2.193540
 - 	1126	-0.416054	3.855161	1.492112
 - 	1127	0.716001	3.140113	1.042902
 - 	1128	1.699674	3.097552	0.614849
 - 	1129	2.653350	3.806623	0.126442
 - 	1130	3.583270	4.666708	-0.373266
 - 	1131	4.417913	5.104305	-0.824276
 - 	1132	5.120681	5.195087	-1.216121
 - 	1133	5.732078	5.340322	-1.536836
 - 	1134	6.309916	5.674523	-1.722711
 - 	1135	6.871676	6.043087	-1.712198
 - 	1136	7.394514	6.356072	-1.529883
 - 	1137	7.831632	6.795948	-1.250935
 - 	1138	8.105939	7.720311	-0.860847
 - 	1139	8.120948	9.351386	-0.222877
 - 	1140	7.860912	11.492939	0.719560
 - 	1141	7.525279	13.600179	1.708512
 - 	1142	7.476816	15.231887	2.246230
 - 	1143	7.880088	16.376190	2.019104
 - 	1144	8.316347	17.161924	1.296012
 - 	1145	7.936450	17.279190	0.874148
 - 	1146	6.290459	15.957184	1.506631
 - 	1147	4.045513	12.709434	3.224052
 - 	1148	2.627493	8.034075	5.198317
 - 	1149	3.044226	3.218617	6.406293
 - 	1150	5.189064	-0.557822	6.493507
 - 	1151	8.207511	-2.877840	5.954071
 - 	1152	11.239913	-4.018475	5.530004
 - 	1153	13.806320	-4.503456	5.571922
 - 	1154	15.791316	-4.733868	5.944411
 - 	1155	17.268808	-4.869051	6.320444
 - 	1156	18.320171	-4.914839	6.437591
 - 	1157	18.933403	-4.840025	6.178910
 - 	1158	19.018347	-4.583994	5.577517
 - 	1159	18.484747	-4.030788	4.816057
 - 	1160	17.291908	-3.086384	4.177129
 - 	1161	15.440081	-1.810297	3.889375
 - 	1162	12.947636	-0.429399	3.967416
 - 	1163	9.847637	0.796368	4.214046
 - 	1164	6.199652	1.707587	4.379125
 - 	1165	2.113758	2.268480	4.322178
 - 	1166	-2.228791	2.513332	4.089176
 - 	1167	-6.592035	2.491086	3.909525
 - 	1168	-10.734198	2.245510	4.114320
 - 	1169	-14.447194	1.859396	4.955973
 - 	1170	-17.573746	1.550603	6.389570
 - 	1171	-20.011112	1.655226	8.023847
 - 	1172	-21.690399	2.349865	9.383850
 - 	1173	-22.554331	3.380664	10.252245
 - 	1174	-22.604082	4.249085	10.708481
 - 	1175	-21.987072	4.709344	10.894831
 - 	1176	-20.984230	4.950023	10.865108
 - 	1177	-19.863918	5.288979	10.634460
 - 	1178	-18.746298	5.810194	10.262540
 - 	1179	-17.598036	6.302621	9.862431
 - 	1180	-16.320221	6.489221	9.526521
 - 	1181	-14.825792	6.300624	9.190446
 - 	1182	-13.075723	5.927598	8.592491
 - 	1183	-11.109466	5.620137	7.490080
 - 	1184	-9.062763	5.459994	5.961238
 - 	1185	-7.124207	5.322332	4.416272
 - 	1186	-5.445583	5.064986	3.265472
 - 	1187	-4.078279	4.775724	2.607710
 - 	1188	-2.966472	4.753358	2.254335
 - 	1189	-1.987313	5.143598	1.995171
 - 	1190	-1.028552	5.680230	1.773102
 - 	1191	-0.057137	5.951183	1.611457
 - 	1192	0.888206	5.883618	1.470606
 - 	1193	1.766144	5.795702	1.252766
 - 	1194	2.580699	5.975970	0.913828
 - 	1195	3.370615	6.379901	0.502139
 - 	1196	4.169722	6.771208	0.091492
 - 	1197	4.970637	7.052781	-0.264265
 - 	1198	5.701982	7.438083	-0.472825
 - 	1199	6.235007	8.328682	-0.339423
 - 	1200	6.451310	9.967471	0.325159
 - 	1201	6.369053	12.160681	1.441263
 - 	1202	6.225882	14.395822	2.547683
 - 	1203	6.351338	16.273270	3.089241
 - 	1204	6.802374	17.723925	2.901051
 - 	1205	7.088393	18.694370	2.412127
 - 	1206	6.469073	18.716072	2.360637
 - 	1207	4.775953	17.048939	3.244430
 - 	1208	2.879904	13.404146	4.906752
 - 	1209	2.091696	8.447554	6.595274
 - 	1210	3.086252	3.472463	7.531361
 - 	1211	5.535870	-0.422158	7.527722
 - 	1212	8.622835	-2.863852	7.050002
 - 	1213	11.644258	-4.137665	6.691474
 - 	1214	14.224336	-4.780540	6.659366
 - 	1215	16.262087	-5.203127	6.762378
 - 	1216	17.812401	-5.535660	6.763762
 - 	1217	18.956974	-5.710577	6.617999
 - 	1218	19.704514	-5.636599	6.372174
 - 	1219	19.970928	-5.275871	6.000632
 - 	1220	19.635214	-4.592878	5.489635
 - 	1221	18.601086	-3.531757	5.021055
 - 	1222	16.814339	-2.104856	4.892349
 - 	1223	14.259567	-0.460882	5.222479
 - 	1224	10.969822	1.169442	5.825487
 - 	1225	7.040861	2.567052	6.383083
 - 	1226	2.636145	3.567162	6.683774
 - 	1227	-2.018150	4.073153	6.718900
 - 	1228	-6.657649	4.091153	6.650587
 - 	1229	-11.027295	3.773021	6.734133
 - 	1230	-14.926327	3.408218	7.204341
 - 	1231	-18.223137	3.341860	8.122704
 - 	1232	-20.829088	3.823845	9.296478
 - 	1233	-22.642151	4.793258	10.433266
 - 	1234	-23.537701	5.788459	11.426263
 - 	1235	-23.486439	6.279270	12.385189
 - 	1236	-22.692188	6.211136	13.343047
 - 	1237	-21.528996	6.082841	14.077287
 - 	1238	-20.289612	6.417016	14.297980
 - 	1239	-19.020306	7.268269	13.921427
 - 	1240	-17.599220	8.246716	13.126646
 - 	1241	-15.915574	8.875271	12.203480
 - 	1242	-13.953914	8.909326	11.325811
 - 	1243	-11.770111	8.437409	10.406202
 - 	1244	-9.462121	7.748328	9.197716
 - 	1245	-7.178050	7.086389	7.602903
 - 	1246	-5.106213	6.487462	5.865169
 - 	1247	-3.403970	5.823304	4.400817
 - 	1248	-2.116416	5.064192	3.453609
 - 	1249	-1.161967	4.527843	2.955553
 - 	1250	-0.388503	4.661568	2.690345
 - 	1251	0.347640	5.427571	2.494224
 - 	1252	1.122414	6.195141	2.274307
 - 	1253	1.939120	6.462542	1.938019
 - 	1254	2.774371	6.370159	1.408912
 - 	1255	3.614719	6.317849	0.699513
 - 	1256	4.447854	6.417920	-0.079974
 - 	1257	5.244088	6.522668	-0.775732
 - 	1258	5.961624	6.579031	-1.235173
 - 	1259	6.555039	6.801407	-1.325877
 - 	1260	6.966539	7.536267	-0.957035
 - 	1261	7.134162	8.979044	-0.126159
 - 	1262	7.054325	10.990957	1.011748
 - 	1263	6.836754	13.180030	2.111625
 - 	1264	6.612930	15.143977	2.756948
 - 	1265	6.305881	16.562124	2.754313
 - 	1266	5.578664	17.032578	2.384754
 - 	1267	4.243732	16.015066	2.298610
